ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0050803	regulation of synapse structure or activity	286	0.346254027941473	1.42155408903784	0.00313120419334121	0.0319671382030028	0.0258713771129706	4189	tags=31%, list=21%, signal=25%	LRRC15/CNTNAP1/NRCAM/TRIM47/TLR2/SYBU/NRP2/CLSTN3/AGRN/NFATC4/NTNG2/PRICKLE1/FLRT3/CACNA2D3/NTN1/SRGAP3/NUMBL/STX1B/APOE/LZTS3/AMOT/IQSEC2/EPHA4/NLGN2/OGT/AMIGO3/MAPRE3/ADGRB2/MDGA1/TANC2/ABL1/LRRK2/PTPRS/CDKL5/S1PR2/AGAP1/DLG5/ARHGAP12/CYFIP2/LRFN3/COLQ/SIX4/EFNA5/SEMA4D/MRTFB/NEDD4L/DAB2IP/CDK5R1/SRPX2/EPHB3/NLGN3/SRGAP1/AMIGO1/PTK2B/PTPN13/SETD5/DMPK/DLGAP4/CC2D1A/MYCBP2/WASL/ANAPC2/LRRC24/LRFN4/EFNA1/CLSTN1/CHRNB2/PPFIA2/LATS1/MAP1B/SEMA4A/SNX27/PLXNC1/TANC1/ZDHHC8/SLC7A11/EGLN1/CLN3/PAK3/APP/PRKCA/TPBG/ADNP/RTN4RL2/FGFR1/ASIC1/SLITRK1/NEFL/ARHGAP22/DTNBP1
GO:0045116	protein neddylation	27	-0.618413889803559	-1.75385374729983	0.00315191606738343	0.0320840402881536	0.0259659873314714	3495	tags=52%, list=18%, signal=43%	NEDD8/GPS1/EPAS1/RBX1/NAE1/UBA3/UBE2M/HIF1A/COPS6/COPS4/COPS5/COPS2/COPS3/DCUN1D5
GO:0072698	protein localization to microtubule cytoskeleton	59	-0.511955307432662	-1.69446561980587	0.00315726034016066	0.0320840402881536	0.0259659873314714	2419	tags=27%, list=12%, signal=24%	ABHD17C/ABHD17B/GAS2L1/CEP83/STK3/HNRNPU/DIAPH1/MAPRE1/CEP78/STIL/KIF20B/PLK1/SPAG5/TTK/FAM83D/AURKA
GO:0051664	nuclear pore localization	5	-0.903564352582426	-1.67214276503973	0.00315726034016066	0.0320840402881536	0.0259659873314714	267	tags=80%, list=1%, signal=79%	FXR1/LMNB2/NDC1/LMNB1
GO:0048308	organelle inheritance	16	-0.723038407496274	-1.81547336154791	0.00319066913378568	0.0323135210280333	0.0261517087658985	1189	tags=38%, list=6%, signal=35%	MAP2K1/YWHAZ/PDCD10/VRK1/PLK1/CDK1
GO:0048066	developmental pigmentation	43	0.563852508130322	1.72802055046411	0.0032118041074339	0.032466547561952	0.0262755549213523	457	tags=9%, list=2%, signal=9%	SOD2/BCL2L11/EDNRB/GLI3
GO:0001819	positive regulation of cytokine production	414	0.317586052472391	1.34387584423878	0.00327764380580526	0.0330912856157531	0.0267811627015693	2856	tags=20%, list=14%, signal=18%	C3/IL6/GPRC5B/POU2F2/IL16/IL32/P2RX7/HTR2A/LACC1/CLU/IL17RC/TLR2/CX3CL1/SERPINF2/TLR3/PANX2/PLA2R1/SULF2/IFNGR1/NFATC4/TRAF3/IFIH1/CYP1B1/IRF1/LUM/NMB/IRF7/CHI3L1/IL17D/ADAM17/TXK/RBM47/DHX58/BTN3A1/IRAK3/DDIT3/TRIM56/XAF1/ZBTB20/CD34/FOXP1/RORA/BCL3/ABL1/POSTN/TICAM1/LRRK2/HILPDA/MIR27B/TNFRSF14/CD276/HEG1/ARHGEF2/SAA1/PIK3R1/C5AR1/NLRP1/PIK3CD/MCOLN2/TNFSF4/CCDC88B/CD81/SECTM1/ELANE/NAIP/CEBPB/TRIM16/SPHK2/IL18R1/IL17RA/CD40/RARA/RAET1G/FERMT1/PF4/MAPK13/ZNF580/TIRAP/SMAD3/ATF4/JAK2/STAT5A/LURAP1
GO:0006613	cotranslational protein targeting to membrane	27	-0.616692196354794	-1.74897093571263	0.00333841786092231	0.0335807970844676	0.0271773300321515	3107	tags=56%, list=16%, signal=47%	SEC62/SRP14/SRPRA/SRP68/SRP72/SEC61B/SRP54/SSR2/SSR3/SRPRB/SRP9/RN7SL3/ARL6IP1/SRP19/TRAM1
GO:0033750	ribosome localization	13	-0.763673695252006	-1.8087202750901	0.00339740008647096	0.0340257683497305	0.027537450457538	4188	tags=77%, list=21%, signal=61%	SDAD1/EIF6/LSG1/XPO1/NMD3/RIOK2/NPM1/RAN/NUP88/LTV1
GO:0030574	collagen catabolic process	39	0.566255075601476	1.6912804889487	0.00339925643796405	0.0340257683497305	0.027537450457538	3628	tags=41%, list=18%, signal=34%	FAP/MMP2/CTSS/MMP14/CTSK/CST3/MMP19/MMP3/MRC2/MMP15/RETREG2/MMP17/MMP10/MMP24/CTSB/RETREG3
