ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa04060	Cytokine-cytokine receptor interaction	196	0.475444365378573	1.88290126750167	4.13324936162759e-07	5.95187908074373e-06	4.19416040485158e-06	2205	tags=23%, list=12%, signal=21%	IL6/TNFSF14/CXCL6/CXCL1/IL16/IL32/CXCL12/CXCL3/IL17RC/TNFRSF21/CCL8/ACKR3/GDF15/GDF7/CX3CL1/ACVR2B/GDF5/EDA2R/INHA/CSF1/INHBE/CXCL2/IFNGR1/CXCL5/LIF/EDA/IL17D/TNFRSF1B/TNFSF13B/TNFSF10/ACKR4/IL17RE/IFNE/IFNGR2/TNFRSF14/TNFRSF10C/TNFSF4/LIFR/RELL1/IL15RA/TNFRSF10B/IL18R1/BMPR1B/TNFRSF19/IL17RA/CD40
hsa03410	Base excision repair	43	-0.699776005522322	-2.11575965112842	5.51783659788066e-07	7.64008144321938e-06	5.38380008133295e-06	2256	tags=51%, list=12%, signal=45%	UNG/POLD3/LIG3/POLE4/PARP1/POLE/POLD1/NTHL1/LIG1/POLE3/PARP2/POLB/RFC5/TDP1/PCNA/RFC4/HMGB1/POLE2/RFC2/NEIL3/FEN1/RFC3
hsa05150	Staphylococcus aureus infection	37	0.745449648113854	2.22871945321467	6.90015890645819e-07	9.20021187527759e-06	6.48319023959619e-06	201	tags=16%, list=1%, signal=16%	CFB/C3/ICAM1/C1S/C1R/C2
hsa04914	Progesterone-mediated oocyte maturation	91	-0.572643489695544	-2.04146020008791	7.3619069613325e-07	9.46530895028465e-06	6.66999841233509e-06	1330	tags=32%, list=7%, signal=30%	PIK3CB/ANAPC1/GNAI1/KRAS/ADCY1/ANAPC7/MAP2K1/CDC27/ANAPC11/MAD2L2/GNAI3/ANAPC15/HSP90AB1/RPS6KA1/RPS6KA6/HSP90AA1/CDK2/CDC25C/KIF22/PLK1/CDC25A/PKMYT1/CCNA2/CCNB2/AURKA/BUB1/CCNB1/MAD2L1/CDK1
hsa03430	Mismatch repair	23	-0.794940238044917	-2.16891879148466	9.47916698433728e-07	1.17672417736601e-05	8.29212066506455e-06	2199	tags=70%, list=12%, signal=61%	MLH1/POLD3/RPA2/MSH6/RPA1/POLD1/SSBP1/LIG1/MSH2/RPA3/RFC5/PCNA/RFC4/RFC2/RFC3/EXO1
hsa04974	Protein digestion and absorption	79	0.59202459037175	2.044699976705	2.81467173498786e-06	3.37760608198544e-05	2.38012592327044e-05	2809	tags=37%, list=15%, signal=31%	DPP4/COL7A1/ELN/COL14A1/COL16A1/COL6A3/COL24A1/COL3A1/COL5A3/COL6A1/COL1A1/COL10A1/COL11A1/COL6A2/COL1A2/ATP1B2/COL27A1/COL17A1/SLC7A8/COL11A2/SLC9A3/COL4A2/COL28A1/SLC1A5/SLC36A4/COL5A1/SLC7A7/COL18A1/SLC36A1
hsa04610	Complement and coagulation cascades	63	0.60810112896492	2.01655348189363	5.03918347910455e-06	5.79365496988654e-05	4.08266329749315e-05	1629	tags=22%, list=9%, signal=20%	CFB/C3/C1S/C1R/CLU/BDKRB2/C2/SERPINF2/KLKB1/C6/C7/PLAU/C5AR1/F2RL2
hsa05010	Alzheimer disease	340	-0.38796436998695	-1.62403670453674	5.14991552878803e-06	5.79365496988654e-05	4.08266329749315e-05	3808	tags=44%, list=21%, signal=35%	SDHC/NDUFC2/SDHA/SLC39A7/VDAC2/NDUFA11/PLCB2/KLC2/BECN1/NDUFV3/VDAC3/SDHD/FZD6/NDUFS2/AKT1/PPP3R1/GAPDH/PLCB1/UQCRHL/ATP5PO/PPID/NDUFV1/FZD9/COX6A1/IKBKG/NDUFB4/COX7A2L/PSMA6/CYC1/NDUFA8/PLCB3/NDUFA7/PSMD3/PSMA1/COX7C/ATP5PB/PTGS2/UQCRC1/UQCRC2/NDUFC1/PIK3CB/IRS1/CALM3/NDUFS1/ADRM1/PSMB2/SLC25A4/NDUFA6/KRAS/PSMB7/PSMC5/HSD17B10/FZD5/COX4I1/NAE1/ATP5PF/NDUFB7/PSMD11/NDUFA2/NDUFB8/PSMD4/ATP2A2/MAP2K1/CDK5/NDUFS3/CASP3/TUBA4A/NDUFA9/PSMB5/PSMC4/SEM1/UQCRFS1/COX7B/NDUFA5/UQCR10/COX8A/TUBB2B/ATP5F1B/CALM2/PSMD9/NDUFB10/CALM1/COX5B/ITPR1/KIF5B/UQCRH/ATP5MC1/PSMB6/CHUK/NDUFB1/ATP5F1C/ATG101/NDUFA1/NDUFB2/PSMD8/PSMD1/NDUFB5/PSMD2/NDUFV2/KIF5C/PPIF/SDHB/HRAS/PSMC1/ATP5MC3/PSMB3/WNT8B/PSMD7/PSMB1/ATP5PD/SLC25A5/PSMA5/VDAC1/MAP3K5/NDUFS5/NDUFS6/PSMD13/NDUFA12/NDUFB9/COX6C/TUBA1A/UQCRQ/PSMA2/PSMA3/PSMA4/PSMC6/NRAS/NDUFAB1/PSMC3/PSMD6/PSMC2/PSMA7/COX7A2/NDUFB3/PSMD12/EIF2S1/FZD4/NDUFB6/CYCS/PSMD14/TUBB6/TUBB3/TUBB/DKK1/TUBA1C/TUBB2A/TUBB4B/TUBA1B
hsa01232	Nucleotide metabolism	79	-0.539008461496169	-1.88269353699678	2.78980824603247e-05	0.000304342717748997	0.00021446372800441	3081	tags=37%, list=17%, signal=31%	UCK2/ADA2/NT5E/ADK/DGUOK/UPP1/IMPDH2/GMPR/ADSL/ENTPD1/AK2/NME4/GMPS/NT5C3A/NT5C/NME1/AK6/DCTPP1/DUT/AK5/DTYMK/PNP/HPRT1/DCK/CTPS1/RRM1/TK1/TYMS/RRM2
hsa00100	Steroid biosynthesis	20	0.788060483706777	2.0677897894911	4.24639250387668e-05	0.000436771800398744	0.000307783637123092	1359	tags=50%, list=7%, signal=46%	LSS/DHCR7/MSMO1/SQLE/HSD17B7/TM7SF2/CYP51A1/DHCR24/SC5D/FDFT1
hsa00230	Purine metabolism	116	-0.475211618096818	-1.74982915617668	4.20946799665944e-05	0.000436771800398744	0.000307783637123092	3065	tags=32%, list=17%, signal=27%	ADA2/NT5E/ADK/HDDC3/NUDT5/DGUOK/PDE1C/ADCY1/IMPDH2/GART/GMPR/ATIC/PRPS2/ADSL/ENTPD1/AK2/NME4/PRPS1/GMPS/PDE3A/PAICS/NT5C/NME1/PAPSS2/PPAT/AK6/GUCY1A2/PGM2/AK5/PFAS/PNP/HPRT1/PDE4D/DCK/RRM1/PDE4B/RRM2
hsa05415	Diabetic cardiomyopathy	178	-0.426209942835882	-1.65944140187468	8.11397106480692e-05	0.000811397106480692	0.000571773984391365	3808	tags=49%, list=21%, signal=40%	SDHC/NDUFC2/SDHA/VDAC2/NDUFA11/PLCB2/NDUFV3/VDAC3/SDHD/NDUFS2/AKT1/GAPDH/PLCB1/UQCRHL/ATP5PO/NDUFV1/RAC1/COX6A1/NDUFB4/COX7A2L/CYC1/NDUFA8/PLCB3/NDUFA7/TGFBR2/RAC2/GFPT1/PDHA1/COX7C/ATP5PB/UQCRC1/UQCRC2/NDUFC1/PIK3CB/IRS1/NDUFS1/CAMK2A/CPT2/PDHB/SLC25A4/NDUFA6/COX4I1/ATP5PF/NDUFB7/NDUFA2/NDUFB8/PPP1CC/ATP2A2/NDUFS3/CYBA/PTPA/NDUFA9/UQCRFS1/COX7B/NDUFA5/UQCR10/COX8A/ATP5F1B/PDK4/NDUFB10/MPC2/COX5B/UQCRH/ATP5MC1/NDUFB1/ATP5F1C/NDUFA1/NDUFB2/NDUFB5/NDUFV2/PPIF/SDHB/PARP1/PPP1CA/ATP5MC3/ATP5PD/SLC25A5/VDAC1/NDUFS5/NDUFS6/NDUFA12/NDUFB9/COX6C/UQCRQ/NDUFAB1/COX7A2/NDUFB3/NDUFB6
hsa04512	ECM-receptor interaction	80	0.537148690854054	1.85896250703768	9.43905256649128e-05	0.000918394303766719	0.000647172594174793	1541	tags=32%, list=8%, signal=30%	ITGA11/FN1/ITGB8/ITGA10/COL6A3/ITGB3/ITGB4/COL6A1/COL1A1/TNXB/LAMA2/AGRN/FREM1/COL6A2/ITGA8/LAMA5/COL1A2/LAMB1/LAMC2/LAMA4/ITGA5/ITGAV/HSPG2/SV2A/THBS3/LAMC1
