ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0005643	nuclear pore	86	-0.650110421329337	-2.2867989428381	1.58338959534186e-09	3.92901557727852e-08	2.85281454631973e-08	4278	tags=58%, list=22%, signal=46%	UBE2I/NUP43/NUP153/RAE1/NUP133/MAD1L1/IPO5/CHMP2B/SENP2/CHMP4B/XPO4/AAAS/CHMP6/CHMP5/VPS4A/NUTF2/SEC13/CHMP2A/CHMP4A/KPNA1/NUP160/AGFG1/NUP54/NUP188/NUP85/IPO7/NUP155/RANGAP1/RGPD4/KPNB1/NXT1/SEH1L/ENY2/KPNA3/SUMO1/CETN3/NUP50/EIF5A/NUP58/RAN/NUP35/NUP107/CHMP1B/NUP205/NUP88/NUP93/RANBP1/NUP37/NDC1/MAD2L1
GO:0140168	nuclear ribonucleoprotein granule	464	-0.381960440356028	-1.64450198877492	1.22652679845706e-07	2.25638636888565e-06	1.63833706654155e-06	3855	tags=37%, list=19%, signal=30%	COP1/RBM11/CDC34/DUSP11/FAM118B/SRPK1/PCBP1/FYTTD1/DDX5/TFIP11/EAPP/LSG1/PALB2/SMU1/EWSR1/CPSF6/RNF34/HSPA1B/AAGAB/THRAP3/PLCB1/PHAX/RCHY1/PPP1R8/RBM19/SPOP/HIKESHI/SDE2/CDC40/CBY1/EPAS1/PRPF31/RBM15/SAP18/ZC3H18/ARL6IP4/TARDBP/BASP1/TOPORS/HSPB6/WBP4/SMC5/RBM27/CTR9/PIN1/SF3B2/ERBIN/PSPC1/SNW1/TCERG1/NSRP1/PACSIN2/TOE1/GTF2H2/TGS1/EAF2/RSRC1/RPGRIP1L/CBLL1/XPO1/MTREX/CKAP4/API5/VPS72/CD2BP2/PRPF19/PPIE/MOCS2/ZNF830/TAF5L/NOP10/PPP1CC/RBM25/SF3A3/SRP54/SMNDC1/PPIG/HIF1A/MORF4L1/PRKAA1/CDC5L/TIMM50/SPRTN/PIP5K1A/IK/NUDT21/SURF2/EIF4A3/THOC7/MARCKS/CCDC85C/CHTOP/SARNP/NOC3L/COIL/NXT1/PRPF40A/RBM8A/DHX9/NDUFB1/RBM14/PRPF4/SRSF10/GTF2H4/HNRNPU/ZPR1/COPS4/STK17A/NPM1/MNS1/E2F7/EFTUD2/POMP/HSPA1A/NR4A1/BCAS2/SCARNA22/UBL5/FBL/DHX15/EIF4E/SNRPC/DKC1/FRG1/IL15/SRSF9/POLR2D/CWC15/SUMO1/SRSF2/RUVBL1/SRSF1/HNRNPM/HSPB7/CNOT7/NHP2/GAR1/NOLC1/BARD1/ARHGAP18/SRSF7/SNRPB2/THOC3/PHF5A/SNRNP40/AK6/WRAP53/MAGOH/SFPQ/RMI2/PPIH/NOP58/DDX39A/SRSF3/SGK1/HNRNPA2B1/NR4A2/FANCG/SNRPA1/SMC4/CDK2/OIP5/ALYREF/CDC25C/ATOH8/VRK1/SGO1/KIF22/NCAPG2/NDC80
GO:0101031	protein folding chaperone complex	41	-0.721921174651614	-2.21681021608424	1.69475725100277e-07	2.87032696320628e-06	2.08411250916966e-06	1345	tags=73%, list=7%, signal=68%	SDF2/CCDC47/UXT/STUB1/PPP5C/DNAAF2/HSPB8/RPAP3/HSP90AB1/PSMG1/PTGES3/RUVBL1/CCT3/RUVBL2/TCP1/PFDN6/CCT4/CCT7/STIP1/CCT5/CCT8/CCT2/BAG2/CCT6A/DNAJB11/PFDN2/SDF2L1/DNAJC9/HSPA8/HSP90AA1
GO:0042555	MCM complex	11	-0.936292725976762	-2.13204201264218	1.99798899077281e-07	3.33102227055404e-06	2.41861825198813e-06	499	tags=91%, list=3%, signal=89%	MCMBP/MMS22L/TONSL/MCM7/MCM6/MCM3/MCM8/MCM4/MCM2/MCM5
GO:0000428	DNA-directed RNA polymerase complex	95	-0.571319840262055	-2.04768131641078	3.7031759859777e-07	5.89744593587791e-06	4.28206995393493e-06	4507	tags=53%, list=23%, signal=41%	GTF2H5/POLR1E/POLR2L/POLR3D/RTF1/POLR2E/TAF10/TAF7/POLR1B/POLR2H/GTF2E1/POLR2G/GTF2F1/CTR9/GTF2H3/CDC73/GTF2H2/ERCC2/PAF1/TAF9B/TAF5L/PRIMPOL/CCNH/POLR2J/POLR2C/GTF2E2/POLR2I/POLR3B/GTF2B/POLR1C/POLR2F/TAF13/TAF12/ENY2/GTF2H4/LEO1/POLR3F/POLR2K/GTF2A2/MNAT1/POLR2D/GTF2F2/POLR3K/CDK7/PRIM2/POLA2/POLR3G/POLA1/MCM3/PRIM1
GO:0055029	nuclear DNA-directed RNA polymerase complex	92	-0.573859832464296	-2.03307073939847	9.49737061854685e-07	1.40745756249854e-05	1.02193929462726e-05	4507	tags=53%, list=23%, signal=41%	GTF2H5/POLR1E/POLR2L/POLR3D/RTF1/POLR2E/TAF10/TAF7/POLR1B/POLR2H/GTF2E1/POLR2G/GTF2F1/CTR9/GTF2H3/CDC73/GTF2H2/ERCC2/PAF1/TAF9B/TAF5L/CCNH/POLR2J/POLR2C/GTF2E2/POLR2I/POLR3B/GTF2B/POLR1C/POLR2F/TAF13/TAF12/ENY2/GTF2H4/LEO1/POLR3F/POLR2K/GTF2A2/MNAT1/POLR2D/GTF2F2/POLR3K/CDK7/PRIM2/POLA2/POLR3G/POLA1/MCM3/PRIM1
GO:0005581	collagen trimer	68	0.6117238955189	2.07653344180351	2.12396481885672e-06	2.94320839184431e-05	2.1370309045503e-05	2162	tags=37%, list=11%, signal=33%	COL7A1/COL14A1/COL16A1/COL6A3/COL24A1/COL3A1/C1QTNF1/COL5A3/COL6A1/COL1A1/COL10A1/COL11A1/LUM/COL6A2/EDA/C1QTNF6/COL1A2/GLDN/COL27A1/COL17A1/COL11A2/COLQ/COL4A2/CTHRC1/COL28A1
GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	27	-0.744671324221778	-2.0753178675509	8.49434547654906e-06	0.00010789841218426	7.83438379791994e-05	2704	tags=59%, list=14%, signal=51%	RRP9/RPP30/NOP10/FBL/MPHOSPH10/DKC1/NOP56/POP5/NHP2/GAR1/POP7/SNRNP40/RPP40/NOP58/POP1/LSM6
GO:0005774	vacuolar membrane	448	0.355210514131491	1.52239592611198	1.48825470886788e-05	0.00018045088345023	0.000131023381067794	3926	tags=29%, list=20%, signal=24%	SLC39A8/DPP4/PCSK9/ARRB1/SLC39A14/LRP1/ANPEP/ULK1/SESN2/TLR3/CUBN/TPCN1/COL6A1/FLCN/CLCN6/ATP8A1/LDLR/GAA/SLC15A3/JMY/RILP/SLC7A14/PLEKHF1/VASN/SLC46A3/SLC2A6/TOM1/FNIP1/CTSD/GRN/DRAM1/SLC11A2/VPS13C/PLEKHM1/SCARB1/MROH1/GPR137/CLCN7/MAP1LC3C/SORT1/ZFYVE26/WDR81/WIPI1/CTSA/ATXN3/MAP1LC3A/CTNS/SYT7/PLD3/RRAGB/HLA-H/AP5B1/RICTOR/ECE1/VPS13A/SLC22A17/VPS13B/PSAP/MCOLN3/RAB39B/SLC38A7/RRAGC/HPS4/CYBRD1/ABCA3/BLOC1S1/RUBCNL/SLC26A11/TSC1/TSC2/RAB30/PIP4P1/DAB2/DTX3L/SPHK2/BORCS6/GPR155/SLC12A9/OCLN/SLC36A4/ABCC10/WDR59/TECPR1/SZT2/LAMP1/HGSNAT/PLD1/TFE3/ATP6V0A1/GABARAPL1/PLEKHM2/ATP6V0E2/TAB2/SPG11/TMEM175/SLC36A1/ATP11A/VPS39/NEU1/RRAGD/TMEM63B/BRI3/SPPL2B/MCOLN1/ATG14/RAB3D/SLC31A2/TMEM63A/SLC30A4/BORCS5/AP2A1/WDR24/SYT11/HLA-DOB/TLR9/TSPAN1/ATP6V1B1/MANBA/AHNAK/CLN3/MYO7A/RNASEK/CLCN5/ABCA5/CLCN4/MFSD12/ABCA2/SLC12A4/CD74
GO:0106139	symbiont cell surface	9	0.920408456385001	1.96821053533881	2.23916315942565e-05	0.000259694249033388	0.00018856110816216	205	tags=56%, list=1%, signal=55%	CFB/C3/C1S/C1R/C2
