gene_id	MW7_limbus_mock_1	MW8_limbus_mock_2	MW9_limbus_mock_3	MW10_limbus_CoV2_1	MW11_limbus_CoV2_2	MW12_limbus_CoV2_3
LINC01106	0	0	0	0	1.1976114255915	0.969692510846814
LINC01111	83.727816872798	74.8290271437947	95.887611881608	63.58006324244	47.90445702366	39.7573929447194
LINC01115	0	0	0.968561736177858	0	3.5928342767745	0.969692510846814
LINC01118	3.25156570379798	1.94361109464402	0.968561736177858	6.57724792163172	3.5928342767745	4.84846255423407
LINC01119	14.6320456670909	17.4924998517962	17.4341112512015	16.4431198040793	9.58089140473201	9.69692510846814
LINC01121	0	0.971805547322009	0	2.19241597387724	1.1976114255915	3.87877004338726
LINC01122	0	0	0.968561736177858	0	0	0
LINC01123	1.62578285189899	7.77444437857608	0.968561736177858	2.19241597387724	9.58089140473201	1.93938502169363
LINC01126	4.87734855569697	9.71805547322009	5.81137041706715	13.1544958432634	14.371337107098	11.6363101301618
LINC01127	0	0	0.968561736177858	1.09620798693862	1.1976114255915	0.969692510846814
LINC01128	206.474422191172	205.050970484944	211.146458486773	203.894685570583	231.13900513916	209.453582342912
LINC01133	986.850191102688	816.316659750488	843.617272210915	966.855444479863	805.99248942308	737.936000754426
LINC01134	4.87734855569697	9.71805547322009	10.6541790979564	15.3469118171407	8.38327997914051	4.84846255423407
LINC01135	2.43867427784849	1.94361109464402	0.968561736177858	2.19241597387724	2.395222851183	0.969692510846814
LINC01136	0	0.971805547322009	0	0	0	0
LINC01137	40.6445712974748	31.0977775143043	34.8682225024029	31.79003162122	37.1259541933365	28.1210828145576
LINC01138	16.2578285189899	15.5488887571522	18.4026729873793	14.2507038302021	28.742674214196	22.3029277494767
LINC01139	4.87734855569697	7.77444437857608	2.90568520853357	9.86587188244759	7.18566855354901	8.72723259762133
LINC01140	0.812891425949496	0.971805547322009	2.90568520853357	0	0	1.93938502169363
LINC01141	0	0.971805547322009	0	0	0	0
LINC01142	0	0.971805547322009	0	0	0	0.969692510846814
LINC01144	1.62578285189899	5.83083328393206	3.87424694471143	6.57724792163172	2.395222851183	2.90907753254044
LINC01145	40.6445712974748	37.9004163455584	36.8053459747586	21.9241597387724	26.347451363013	36.8483154121789
LINC01151	2.43867427784849	4.85902773661005	0	1.09620798693862	0	0
LINC01152	4.06445712974748	0.971805547322009	4.84280868088929	5.4810399346931	2.395222851183	1.93938502169363
LINC01160	3.25156570379798	0.971805547322009	1.93712347235572	2.19241597387724	0	1.93938502169363
LINC01164	0	0	5.81137041706715	0	0	1.93938502169363
LINC01168	0	0.971805547322009	0	0	0	0
LINC01169	0	0	0.968561736177858	0	0	0
LINC01176	9.75469711139395	5.83083328393206	7.74849388942287	7.67345590857034	3.5928342767745	5.81815506508089
LINC01180	0	0	0	0	0	0.969692510846814
LINC01181	0	0	0	0	0	1.93938502169363
LINC01182	0	0	0	1.09620798693862	0	0.969692510846814
LINC01184	547.88882108996	500.479856870835	458.129701212127	593.048520933794	517.368135855529	512.967338237965
LINC01186	0	0	0	0	0	0.969692510846814
LINC01191	2.43867427784849	0	2.90568520853357	0	1.1976114255915	1.93938502169363
LINC01197	0	0	0	0	2.395222851183	0
LINC01198	1.62578285189899	0	1.93712347235572	4.38483194775448	5.98805712795751	2.90907753254044
LINC01204	26.8254170563334	31.0977775143043	33.899660766225	52.6179833730538	52.6949027260261	34.9089303904853
LINC01206	0	0	0	0	0	0.969692510846814
LINC01208	0.812891425949496	0	0	0	0	0.969692510846814
LINC01213	0.812891425949496	0	0.968561736177858	0	0	0
LINC01214	0	0	0	1.09620798693862	0	0
LINC01219	0	0	0	2.19241597387724	0	0
LINC01220	0.812891425949496	0	0.968561736177858	1.09620798693862	1.1976114255915	3.87877004338726
LINC01224	0	0	0.968561736177858	2.19241597387724	0	0
LINC01229	0	0	0	1.09620798693862	0	1.93938502169363
LINC01232	1.62578285189899	7.77444437857608	5.81137041706715	2.19241597387724	3.5928342767745	0
LINC01237	0	0.971805547322009	2.90568520853357	4.38483194775448	1.1976114255915	5.81815506508089
LINC01238	13.8191542411414	16.5206943044742	17.4341112512015	19.7317437648952	19.161782809464	21.3332352386299
LINC01239	4.06445712974748	6.80263883125407	3.87424694471143	7.67345590857034	5.98805712795751	5.81815506508089
LINC01251	0	0	0	0	0	0.969692510846814
LINC01252	21.9480685006364	19.4361109464402	24.2140434044465	16.4431198040793	20.3593942350555	34.9089303904853
LINC01260	7.31602283354546	6.80263883125407	5.81137041706715	3.28862396081586	4.790445702366	4.84846255423407
LINC01265	1.62578285189899	0	0	0	0	0
LINC01266	0.812891425949496	0	0	1.09620798693862	0	0.969692510846814
LINC01269	2.43867427784849	0.971805547322009	1.93712347235572	0	0	0.969692510846814
LINC01270	26.8254170563334	30.1259719669823	23.2454816682686	13.1544958432634	19.161782809464	26.181697792864
LINC01271	1.62578285189899	0	0	1.09620798693862	0	0
LINC01273	3.25156570379798	1.94361109464402	2.90568520853357	8.76966389550897	2.395222851183	1.93938502169363
LINC01277	4.06445712974748	3.88722218928804	1.93712347235572	3.28862396081586	1.1976114255915	1.93938502169363
LINC01278	377.181621640566	413.017357611854	415.512984820301	357.36380374199	347.307313421535	345.210533861466
LINC01279	6890.06772634792	9359.45922625827	8778.07501497993	8571.25024987308	8200.04543102501	8674.8692020356
LINC01285	0.812891425949496	0	0.968561736177858	1.09620798693862	0	1.93938502169363
LINC01291	0	0	0	0	1.1976114255915	1.93938502169363
LINC01301	9.75469711139395	10.6898610205421	8.71705562560073	10.9620798693862	4.790445702366	5.81815506508089
LINC01303	8.12891425949496	4.85902773661005	5.81137041706715	8.76966389550897	7.18566855354901	10.666617619315
LINC01305	0	0	0.968561736177858	0	0	0
LINC01309	0	0.971805547322009	0	0	0	0
LINC01310	1.62578285189899	0	0	0	0	0
LINC01311	18.6965027968384	12.6334721151861	15.4969877788457	15.3469118171407	16.766559958281	12.6060026410086
LINC01315	0.812891425949496	2.91541664196603	5.81137041706715	4.38483194775448	8.38327997914051	2.90907753254044
LINC01336	0.812891425949496	6.80263883125407	5.81137041706715	3.28862396081586	7.18566855354901	10.666617619315
LINC01337	0	0	1.93712347235572	0	1.1976114255915	0.969692510846814
LINC01338	0	0	0	0	1.1976114255915	0
LINC01340	0	0	0	0	1.1976114255915	0
LINC01341	8.94180568544445	3.88722218928804	5.81137041706715	7.67345590857034	3.5928342767745	2.90907753254044
LINC01342	1.62578285189899	0	0	0	0	0
