ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0031253	cell projection membrane	306	-0.371730047816453	-1.48474533092047	0.000414345646162241	0.00769810595238268	0.00648873698883804	3763	tags=31%, list=19%, signal=25%	GPR161/SH3BGRL3/SLC12A2/ARL13B/SCNN1A/TRPV4/SPRY2/SNAP29/THY1/ADORA1/ADCY3/CA9/SLC19A1/S100P/GNA12/RHOA/ARF4/KCNC3/CLASP2/PLXND1/PKD1/APPL2/PIEZO1/ARF6/PALM/RAB35/MXRA8/EPS8L1/PIP5K1C/SGCE/ANTXR1/INPP5K/PLCG1/NME1/SRC/SLC20A2/EHD3/PPP1R9B/CIB1/SLC27A4/RAB8A/SYNE2/ARHGEF4/NF2/PHLPP2/ARPC2/MSN/GPI/ERBB2/KCNN4/PDXP/PACSIN2/CYS1/CLTB/PLEKHO1/LIMA1/SLC38A4/MICALL1/MAPRE1/DHRS3/HSP90AA1/FERMT2/PIP5K1A/RIPOR2/CFL1/HCN2/SLC7A5/PSD/TLN1/DLC1/DIAPH1/ITGA8/NDRG4/VASP/CORO1C/EZR/MYO10/HHIP/PDE9A/FSCN1/TPM1/KCNC4/ANK1/KANK1/MYO1C/EPHA2/DRD2/CSPG4/EHD1/KCNB1/ITGA3/SPRY4/AQP1/RASGRP2
GO:0043025	neuronal cell body	415	-0.348462072494661	-1.4368579903195	0.000522844022265809	0.00954641068240502	0.00804667388169521	3197	tags=27%, list=16%, signal=23%	GNA12/DMWD/OLFM1/ADCY8/DCTN1/TRAK2/CNKSR2/KCNC3/SRD5A1/PTK7/MAP1B/DNAJB1/VTI1B/SPTBN2/NRSN2/LMTK2/ATXN10/SEZ6L2/BAIAP2/ROGDI/DRP2/KCNE3/LUZP1/ARHGEF7/FCHSD1/PPP1CA/KCND3/ELK1/NSMF/ATP13A2/RAP1GAP/STMN2/SLC1A4/PPP1R9B/CIB1/PPP2R1A/KNDC1/MAGOHB/APOB/RAB8A/FKBP4/NEGR1/ALCAM/TTLL7/ZPR1/SNCAIP/PTPRF/PIEZO2/ATP1A3/YKT6/PPP5C/EPHA5/UBB/KCNN4/TUBB3/NDEL1/PDE1C/RRM1/BACE1/ITSN1/TMEM50A/S100B/RBM8A/SLC1A1/DAB2IP/ENO2/GDI1/CACNA1A/AKAP12/ITGA1/CACNA1C/PICALM/HSP90AA1/CYBA/SNCG/PTK2B/GHR/SORBS2/CRMP1/SERPINI1/FLNA/CFL1/HCN2/MAP2K1/SYNPO/TRPM4/KCNA1/DBNL/ITGA8/RTN1/FLNB/SLC8A1/CD200/MYO10/TPX2/PDE9A/NRGN/TGFB1/KCNC4/DRD2/MAP1S/LYPD6/AURKA/KCNB1/MBP/ADRA2A/FZD5/PENK/CRYAB/MYH10
GO:0031254	cell trailing edge	14	-0.806015267981975	-1.90348424267923	0.000606679655816048	0.0107078959251532	0.00902569031810542	3215	tags=71%, list=17%, signal=60%	FLOT2/PRICKLE1/DNM2/PIP5K1C/FLOT1/MSN/BST1/EZR/MYH9/SELPLG
GO:0099571	postsynaptic cytoskeleton	15	-0.775451754845847	-1.87184659060735	0.000799388510440871	0.0136540714928529	0.0115090230365681	2851	tags=67%, list=15%, signal=57%	SPTBN2/NEFM/CTTN/MYO9B/INA/ITSN1/NEFH/ACTB/ACTN4/MYH10
GO:0001931	uropod	13	-0.804503104794951	-1.87744118239254	0.000988017536131364	0.0160970857040479	0.0135682408200712	3215	tags=69%, list=17%, signal=58%	FLOT2/DNM2/PIP5K1C/FLOT1/MSN/BST1/EZR/MYH9/SELPLG
GO:0031012	extracellular matrix	413	-0.338215285953746	-1.39507202594139	0.00119762675727712	0.0186512755287716	0.0157211685784984	1159	tags=16%, list=6%, signal=16%	WNT4/MMP24/SRGN/TGFB1I1/WNT2/COL4A1/HSPG2/MDK/EFEMP2/ADAMTSL3/PODNL1/SERPINE1/ADAMTSL4/SDC3/SERPINB8/FLRT3/EFEMP1/FGF1/SSC5D/CTSH/FBLN5/APLP1/SMOC2/MFAP5/SBSPON/NID2/COL8A1/ADAMTS12/THBS1/CRISPLD2/FBN2/HPSE/P3H2/SMOC1/ANXA6/ANGPTL2/WNT5B/ANGPTL4/VWA1/SDC2/TIMP3/SEMA3B/ENTPD1/THSD4/PRELP/EMILIN2/MFGE8/TGFB1/ADAMTSL5/SPON2/CSPG4/ADAMTS7/CLIC3/ACTA2/KAZALD1/ADAM19/WNT2B/SFRP1/SEMA7A/TINAGL1/TGM2/A2M/VTN/FGL2/COL8A2/HAPLN3/ACAN
GO:0044754	autolysosome	18	0.738872739922711	1.85147437102395	0.00162599070950281	0.0235880022104585	0.0198823377311951	3733	tags=61%, list=19%, signal=49%	FTH1/SQSTM1/RAB30/LRRK2/RAB39B/C9orf72/FTL/LAMP2/PLEKHM1/STX17/PIK3C3
GO:0043679	axon terminus	92	-0.469571035002043	-1.61367374851618	0.00220772356382838	0.0311730567212567	0.0262757836087925	3586	tags=30%, list=18%, signal=25%	PRRT2/NTRK2/ADORA1/CALM1/MICAL1/TSPOAP1/KCNC3/KCNQ5/AP3D1/ELK1/GOT1/TBC1D24/PRSS12/SLC1A1/CALM3/SNCG/FLRT3/KCNA1/SLC8A1/UNC13A/ACTG1/KCNC4/DRD2/ACTB/ROR1/ADRA2A/PENK/NMU
GO:0044309	neuron spine	152	-0.407931013121801	-1.50183574546308	0.00235340152074208	0.0325617645557201	0.027446326070524	3100	tags=26%, list=16%, signal=22%	RHOA/ABHD17C/ARF4/KCNC3/MAP1B/DNAJB1/PALM/CTTN/BAIAP2/PPP1CA/KCND3/ABHD17A/PDLIM4/PALMD/SHANK1/APBA1/ZDHHC12/PPP1R9B/NEGR1/PTPRO/ITSN1/SLC1A1/LRRC4/CFL1/LZTS1/PSD/SYNPO/GIPC1/DOCK10/ITGA8/ARHGAP33/SIPA1L1/DGKI/NRGN/DRD2/PDE4B/TENM2/CRYAB/MYH10
GO:0031256	leading edge membrane	161	-0.403920290136544	-1.49746990572362	0.00247853487288312	0.0336508773126054	0.0283643397058689	3100	tags=30%, list=16%, signal=26%	RHOA/ARF4/KCNC3/CLASP2/PLXND1/APPL2/PIEZO1/EPS8L1/PIP5K1C/SGCE/ANTXR1/INPP5K/PLCG1/NME1/SRC/PPP1R9B/CIB1/SYNE2/ARHGEF4/NF2/ERBB2/KCNN4/PDXP/PACSIN2/PLEKHO1/FERMT2/PIP5K1A/RIPOR2/CFL1/HCN2/PSD/TLN1/DLC1/DIAPH1/ITGA8/VASP/CORO1C/EZR/PDE9A/TPM1/KCNC4/ANK1/KANK1/MYO1C/EPHA2/CSPG4/KCNB1/SPRY4/RASGRP2
